utime Server CPU Memory Users
1447719180 kor-bc-ce-02 1 45 59
1447719180 nyc-bc-ce-05 1 15 2
1447719180 nyc-bc-ce-06 0 30 1
1447719180 nyc-bc-drp-01 0 20 1
1447719180 nyc-bc-drp-02 0 20 1
1447719180 nyc-bc-rp-01 0 24 0
1447719180 nyc-bc-rp-02 0 16 0
1447719180 nyc-bc-sg-01 12 21 1877
1447719180 nyc-bc-sg-02 19 22 1816
1447719180 nyc-bc-sg-03 13 22 1678
1447719180 syd-bc-ce-01 16 65 486
1447719180 syd-bc-ce-02 2 51 75
1447719240 chn-bc-ce-01 0 41 2
1447719240 chn-bc-ce-02 0 40 2
1447719240 chn-bc-ce-03 0 31 84
1447719240 chn-bc-sg-01 5 23 631
1447719240 chn-bc-sg-02 7 22 659
1447719240 lon-bc-sg-01 10 21 1799
1447719240 lon-bc-sg-02 13 20 1584
1447719240 tok-bc-ce-01 1 36 318
1447719240 tok-bc-ce-02 2 26 245
1447719240 tok-bc-sg-01 26 25 2238
1447719240 snd-bc-sg-01 7 24 348
1447719240 snd-bc-sg-02 10 23 335
1447719240 bos-bc-ce-03 1 17 1
1447719240 bos-bc-ce-04 1 24 0
1447719240 bos-bc-drp-01 24 56 11849
1447719240 bos-bc-drp-02 25 56 11792
1447719240 bos-bc-rp-01 3 16 61
1447719240 bos-bc-sg-01 15 23 1625
1447719240 bos-bc-sg-02 16 21 1563
1447719240 bos-bc-sg-03 12 20 1412
1447719240 sng-bc-ce-01 1 25 243
1447719240 sng-bc-ce-02 1 26 96
1447719240 sng-bc-sg-01 2 19 218
1447719240 sng-bc-sg-02 10 24 1896
1447719240 kor-bc-ce-01 11 58 196
1447719240 kor-bc-ce-02 1 45 55
1447719240 nyc-bc-ce-05 1 15 4
1447719240 nyc-bc-ce-06 0 30 3
1447719240 nyc-bc-drp-01 0 20 3
1447719240 nyc-bc-drp-02 0 20 2
1447719240 nyc-bc-rp-01 1 24 0
1447719240 nyc-bc-rp-02 0 16 0
1447719240 nyc-bc-sg-01 12 21 1879
1447719240 nyc-bc-sg-02 22 22 1798
1447719240 nyc-bc-sg-03 13 22 1693
1447719240 syd-bc-ce-01 18 65 489
1447719240 syd-bc-ce-02 2 51 92
1447719300 chn-bc-ce-01 1 41 2
1447719300 chn-bc-ce-02 0 40 2
1447719300 chn-bc-ce-03 1 31 90
1447719300 chn-bc-sg-01 5 23 638
1447719300 chn-bc-sg-02 11 22 660
1447719300 lon-bc-sg-01 8 21 1797
1447719300 lon-bc-sg-02 12 20 1571
1447719300 tok-bc-ce-01 1 36 326
1447719300 tok-bc-ce-02 1 26 218
1447719300 tok-bc-sg-01 29 25 2270
1447719300 snd-bc-sg-01 6 24 349
1447719300 snd-bc-sg-02 8 23 334
1447719300 bos-bc-ce-03 1 17 1
1447719300 bos-bc-ce-04 1 24 0
1447719300 bos-bc-drp-01 25 56 12042
1447719300 bos-bc-drp-02 27 56 12039
1447719300 bos-bc-rp-01 4 16 61
1447719300 bos-bc-sg-01 15 23 1638
1447719300 bos-bc-sg-02 16 20 1587
1447719300 bos-bc-sg-03 11 20 1433
1447719300 sng-bc-ce-01 1 25 245
1447719300 sng-bc-ce-02 1 26 84
1447719300 sng-bc-sg-01 2 19 217
1447719300 sng-bc-sg-02 11 24 1925
1447719300 kor-bc-ce-01 11 58 197
1447719300 kor-bc-ce-02 1 45 56
1447719300 nyc-bc-ce-05 1 15 3
1447719300 nyc-bc-ce-06 0 30 2
1447719300 nyc-bc-drp-01 0 20 3
1447719300 nyc-bc-drp-02 0 20 1
1447719300 nyc-bc-rp-01 0 24 0
1447719300 nyc-bc-rp-02 0 16 0
1447719300 nyc-bc-sg-01 12 21 1884
1447719300 nyc-bc-sg-02 18 22 1793
1447719300 nyc-bc-sg-03 14 22 1716
1447719300 syd-bc-ce-01 21 65 493
1447719300 syd-bc-ce-02 2 51 90
1447719360 chn-bc-ce-01 0 41 0
1447719360 chn-bc-ce-02 0 40 0
1447719360 chn-bc-ce-03 1 31 84
1447719360 chn-bc-sg-01 5 23 659
1447719360 chn-bc-sg-02 10 22 671
1447719360 lon-bc-sg-01 8 21 1790
1447719360 lon-bc-sg-02 14 20 1555
1447719360 tok-bc-ce-01 1 36 331
1447719360 tok-bc-ce-02 1 26 228
1447719360 tok-bc-sg-01 31 25 2258
1447719360 snd-bc-sg-01 5 24 350
1447719360 snd-bc-sg-02 9 23 324
1447719360 bos-bc-ce-03 1 17 0
1447719360 bos-bc-ce-04 1 24 0
1447719360 bos-bc-drp-01 24 56 12154
1447719360 bos-bc-drp-02 25 56 12180
1447719360 bos-bc-rp-01 4 16 45
1447719360 bos-bc-sg-01 16 23 1605
1447719360 bos-bc-sg-02 16 20 1568
1447719360 bos-bc-sg-03 11 20 1416
1447719360 sng-bc-ce-01 1 25 224
1447719360 sng-bc-ce-02 1 26 83
1447719360 sng-bc-sg-01 2 19 211
1447719360 sng-bc-sg-02 9 24 1913
1447719360 kor-bc-ce-01 8 58 188
1447719360 kor-bc-ce-02 2 46 51
1447719360 nyc-bc-ce-05 1 15 1
1447719360 nyc-bc-ce-06 0 30 0
1447719360 nyc-bc-drp-01 0 20 2
1447719360 nyc-bc-drp-02 0 20 1
1447719360 nyc-bc-rp-01 0 24 0
1447719360 nyc-bc-rp-02 0 16 0
1447719360 nyc-bc-sg-01 16 21 1885
1447719360 nyc-bc-sg-02 21 22 1793
1447719360 nyc-bc-sg-03 14 22 1678
1447719360 syd-bc-ce-01 18 65 501
1447719360 syd-bc-ce-02 1 51 79
1447719420 chn-bc-ce-01 0 41 0
1447719420 chn-bc-ce-02 1 40 0
1447719420 chn-bc-ce-03 1 31 98
1447719420 chn-bc-sg-01 5 23 667
1447719420 chn-bc-sg-02 9 22 688
1447719420 lon-bc-sg-01 8 21 1771
1447719420 lon-bc-sg-02 14 20 1582
1447719420 tok-bc-ce-01 1 36 332
1447719420 tok-bc-ce-02 2 26 202
1447719420 tok-bc-sg-01 28 25 2253
1447719420 snd-bc-sg-01 6 24 366
1447719420 snd-bc-sg-02 6 23 322
1447719420 bos-bc-ce-03 1 17 0
1447719420 bos-bc-ce-04 1 24 0
1447719420 bos-bc-drp-01 26 56 12188
1447719420 bos-bc-drp-02 24 56 12212
1447719420 bos-bc-rp-01 4 16 49
1447719420 bos-bc-sg-01 14 24 1604
1447719420 bos-bc-sg-02 16 20 1547
1447719420 bos-bc-sg-03 10 20 1404
1447719420 sng-bc-ce-01 1 25 206
1447719420 sng-bc-ce-02 1 26 88
1447719420 sng-bc-sg-01 2 19 218
1447719420 sng-bc-sg-02 9 24 1924
1447719420 kor-bc-ce-01 10 58 188
1447719420 kor-bc-ce-02 1 46 54
1447719420 nyc-bc-ce-05 1 15 1
1447719420 nyc-bc-ce-06 0 30 0
1447719420 nyc-bc-drp-01 0 20 1
1447719420 nyc-bc-drp-02 0 20 1
1447719420 nyc-bc-rp-01 0 24 0
1447719420 nyc-bc-rp-02 0 16 1
1447719420 nyc-bc-sg-01 16 21 1852
1447719420 nyc-bc-sg-02 18 22 1788
1447719420 nyc-bc-sg-03 12 22 1657
1447719420 syd-bc-ce-01 20 65 503
1447719420 syd-bc-ce-02 2 51 72
1447719480 chn-bc-ce-01 0 41 0
1447719480 chn-bc-ce-02 0 40 0
1447719480 chn-bc-ce-03 0 31 100
1447719480 chn-bc-sg-01 7 23 691
1447719480 chn-bc-sg-02 8 22 689
1447719480 lon-bc-sg-01 7 21 1801
1447719480 lon-bc-sg-02 14 20 1557
1447719480 tok-bc-ce-01 1 36 319
1447719480 tok-bc-ce-02 2 26 199
1447719480 tok-bc-sg-01 27 25 2276
1447719480 snd-bc-sg-01 6 24 366
1447719480 snd-bc-sg-02 6 23 316
1447719480 bos-bc-ce-03 1 17 0
1447719480 bos-bc-ce-04 1 24 0
1447719480 bos-bc-drp-01 26 56 12197
1447719480 bos-bc-drp-02 23 56 12275
1447719480 bos-bc-rp-01 4 16 66
1447719480 bos-bc-sg-01 15 24 1604
1447719480 bos-bc-sg-02 15 20 1564
1447719480 bos-bc-sg-03 11 20 1430
1447719480 sng-bc-ce-01 1 25 214
1447719480 sng-bc-ce-02 1 26 90
1447719480 sng-bc-sg-01 2 19 230
1447719480 sng-bc-sg-02 10 24 1935
1447719480 kor-bc-ce-01 9 58 188
1447719480 kor-bc-ce-02 2 47 51
1447719480 nyc-bc-ce-05 1 15 2
1447719480 nyc-bc-ce-06 0 30 1
1447719480 nyc-bc-drp-01 0 20 1
1447719480 nyc-bc-drp-02 0 20 1
1447719480 nyc-bc-rp-01 0 24 0
1447719480 nyc-bc-rp-02 0 16 1
1447719480 nyc-bc-sg-01 14 21 1837
1447719480 nyc-bc-sg-02 19 22 1803
1447719480 nyc-bc-sg-03 13 22 1651
1447719480 syd-bc-ce-01 18 65 499
1447719480 syd-bc-ce-02 2 51 74
1447719540 chn-bc-ce-01 0 41 2
1447719540 chn-bc-ce-02 0 40 2
1447719540 chn-bc-ce-03 1 31 103
1447719540 chn-bc-sg-01 8 23 722
1447719540 chn-bc-sg-02 8 22 698
1447719540 lon-bc-sg-01 7 21 1819
1447719540 lon-bc-sg-02 13 20 1555
1447719540 tok-bc-ce-01 1 36 336
1447719540 tok-bc-ce-02 2 26 223
1447719540 tok-bc-sg-01 29 25 2304
1447719540 snd-bc-sg-01 7 24 350
1447719540 snd-bc-sg-02 7 23 306
1447719540 bos-bc-ce-03 1 17 1
1447719540 bos-bc-ce-04 1 24 0
1447719540 bos-bc-drp-01 24 56 12168
1447719540 bos-bc-drp-02 23 56 12207
1447719540 bos-bc-rp-01 6 16 72
1447719540 bos-bc-sg-01 16 24 1592
1447719540 bos-bc-sg-02 14 20 1507
1447719540 bos-bc-sg-03 11 20 1401
1447719540 sng-bc-ce-01 1 25 247
1447719540 sng-bc-ce-02 1 26 98
1447719540 sng-bc-sg-01 2 19 233
1447719540 sng-bc-sg-02 10 24 1990
1447719540 kor-bc-ce-01 10 58 197
1447719540 kor-bc-ce-02 2 47 61
1447719540 nyc-bc-ce-05 1 15 4
1447719540 nyc-bc-ce-06 0 30 3
1447719540 nyc-bc-drp-01 0 20 1
1447719540 nyc-bc-drp-02 0 20 2
1447719540 nyc-bc-rp-01 0 24 0
1447719540 nyc-bc-rp-02 0 16 1
1447719540 nyc-bc-sg-01 12 21 1842
1447719540 nyc-bc-sg-02 21 22 1778
1447719540 nyc-bc-sg-03 14 22 1656
1447719540 syd-bc-ce-01 20 66 506
1447719540 syd-bc-ce-02 2 51 81
1447719600 chn-bc-ce-01 0 41 2
1447719600 chn-bc-ce-02 0 40 2
1447719600 chn-bc-ce-03 1 31 97
1447719600 chn-bc-sg-01 7 23 723
1447719600 chn-bc-sg-02 7 22 711
1447719600 lon-bc-sg-01 8 21 1809
1447719600 lon-bc-sg-02 14 20 1585
1447719600 tok-bc-ce-01 1 36 374
1447719600 tok-bc-ce-02 1 26 246
1447719600 tok-bc-sg-01 28 25 2321
1447719600 snd-bc-sg-01 6 24 355
1447719600 snd-bc-sg-02 7 23 315
1447719600 bos-bc-ce-03 1 17 1
1447719600 bos-bc-ce-04 1 24 0
1447719600 bos-bc-drp-01 24 56 11969
1447719600 bos-bc-drp-02 23 56 12006
1447719600 bos-bc-rp-01 4 16 60
1447719600 bos-bc-sg-01 14 24 1612
1447719600 bos-bc-sg-02 15 20 1529
1447719600 bos-bc-sg-03 10 20 1401
1447719600 sng-bc-ce-01 1 25 243
1447719600 sng-bc-ce-02 1 26 102
1447719600 sng-bc-sg-01 2 19 243
1447719600 sng-bc-sg-02 10 24 2019
1447719600 kor-bc-ce-01 10 58 205
1447719600 kor-bc-ce-02 2 47 62
1447719600 nyc-bc-ce-05 1 15 3
1447719600 nyc-bc-ce-06 0 30 2
1447719600 nyc-bc-drp-01 0 20 1
1447719600 nyc-bc-drp-02 0 20 1
1447719600 nyc-bc-rp-01 0 24 0
1447719600 nyc-bc-rp-02 0 16 1
1447719600 nyc-bc-sg-01 14 21 1870
1447719600 nyc-bc-sg-02 20 22 1806
1447719600 nyc-bc-sg-03 15 22 1678
1447719600 syd-bc-ce-01 24 66 498
1447719600 syd-bc-ce-02 2 51 91
1447719660 chn-bc-ce-01 0 41 1
1447719660 chn-bc-ce-02 0 40 1
1447719660 chn-bc-ce-03 1 32 91
1447719660 chn-bc-sg-01 5 23 729
1447719660 chn-bc-sg-02 8 22 715
1447719660 lon-bc-sg-01 8 21 1802
1447719660 lon-bc-sg-02 13 20 1559
1447719660 tok-bc-ce-01 1 36 355
1447719660 tok-bc-ce-02 1 26 240
1447719660 tok-bc-sg-01 28 25 2313
1447719660 snd-bc-sg-01 5 24 341
1447719660 snd-bc-sg-02 7 23 323
1447719660 bos-bc-ce-03 1 17 0
1447719660 bos-bc-ce-04 1 24 0
1447719660 bos-bc-drp-01 23 56 11891
1447719660 bos-bc-drp-02 25 56 11937
1447719660 bos-bc-rp-01 4 16 53
1447719660 bos-bc-sg-01 15 23 1606
1447719660 bos-bc-sg-02 12 20 1546
1447719660 bos-bc-sg-03 10 20 1422
1447719660 sng-bc-ce-01 1 25 224
1447719660 sng-bc-ce-02 1 26 108
1447719660 sng-bc-sg-01 2 19 237
1447719660 sng-bc-sg-02 11 24 1988
1447719660 kor-bc-ce-01 11 58 208
1447719660 kor-bc-ce-02 1 47 59
1447719660 nyc-bc-ce-05 1 15 1
1447719660 nyc-bc-ce-06 0 30 0
1447719660 nyc-bc-drp-01 0 20 0
1447719660 nyc-bc-drp-02 0 20 0
1447719660 nyc-bc-rp-01 0 24 0
1447719660 nyc-bc-rp-02 0 16 0
1447719660 nyc-bc-sg-01 13 21 1897
1447719660 nyc-bc-sg-02 21 22 1811
1447719660 nyc-bc-sg-03 14 22 1708
1447719660 syd-bc-ce-01 24 66 497
1447719660 syd-bc-ce-02 1 51 90
1447719720 chn-bc-ce-01 0 41 1
1447719720 chn-bc-ce-02 1 40 1
1447719720 chn-bc-ce-03 0 32 96
1447719720 chn-bc-sg-01 6 23 735
1447719720 chn-bc-sg-02 10 22 719
1447719720 lon-bc-sg-01 8 21 1784
1447719720 lon-bc-sg-02 9 20 1568
1447719720 tok-bc-ce-01 1 36 332
1447719720 tok-bc-ce-02 1 26 216
1447719720 tok-bc-sg-01 27 25 2291
1447719720 snd-bc-sg-01 5 24 348
1447719720 snd-bc-sg-02 7 23 320
1447719720 bos-bc-ce-03 1 17 0
1447719720 bos-bc-ce-04 1 24 0
1447719720 bos-bc-drp-01 25 56 11777
1447719720 bos-bc-drp-02 25 56 11806
1447719720 bos-bc-rp-01 4 16 57
1447719720 bos-bc-sg-01 15 24 1630
1447719720 bos-bc-sg-02 12 21 1576
1447719720 bos-bc-sg-03 9 20 1422
1447719720 sng-bc-ce-01 1 25 226
1447719720 sng-bc-ce-02 1 26 113
1447719720 sng-bc-sg-01 2 19 230
1447719720 sng-bc-sg-02 10 24 2002
1447719720 kor-bc-ce-01 11 58 212
1447719720 kor-bc-ce-02 3 48 63
1447719720 nyc-bc-ce-05 1 15 1
1447719720 nyc-bc-ce-06 0 30 0
1447719720 nyc-bc-drp-01 0 20 0
1447719720 nyc-bc-drp-02 0 20 1
1447719720 nyc-bc-rp-01 1 24 0
1447719720 nyc-bc-rp-02 0 16 0
1447719720 nyc-bc-sg-01 11 21 1911
1447719720 nyc-bc-sg-02 21 22 1815
1447719720 nyc-bc-sg-03 14 22 1757
1447719720 syd-bc-ce-01 20 66 504
1447719720 syd-bc-ce-02 1 51 88
1447719780 chn-bc-ce-01 0 41 1
1447719780 chn-bc-ce-02 0 40 1
1447719780 chn-bc-ce-03 0 32 94
1447719780 chn-bc-sg-01 5 23 732
1447719780 chn-bc-sg-02 10 22 723
1447719780 lon-bc-sg-01 8 21 1801
1447719780 lon-bc-sg-02 8 20 1579
1447719780 tok-bc-ce-01 1 36 332
1447719780 tok-bc-ce-02 1 26 225
1447719780 tok-bc-sg-01 28 25 2291
1447719780 snd-bc-sg-01 5 24 354
1447719780 snd-bc-sg-02 7 23 317
1447719780 bos-bc-ce-03 1 17 0
1447719780 bos-bc-ce-04 1 24 0
1447719780 bos-bc-drp-01 25 56 11804
1447719780 bos-bc-drp-02 23 56 11787
1447719780 bos-bc-rp-01 4 16 67
1447719780 bos-bc-sg-01 15 23 1604
1447719780 bos-bc-sg-02 12 20 1567
1447719780 bos-bc-sg-03 11 20 1415
1447719780 sng-bc-ce-01 1 25 249
1447719780 sng-bc-ce-02 1 26 95
1447719780 sng-bc-sg-01 2 19 232
1447719780 sng-bc-sg-02 10 24 2039
1447719780 kor-bc-ce-01 11 58 211
1447719780 kor-bc-ce-02 4 49 58
1447719780 nyc-bc-ce-05 1 15 2
1447719780 nyc-bc-ce-06 0 30 1
1447719780 nyc-bc-drp-01 0 20 0
1447719780 nyc-bc-drp-02 0 20 0
1447719780 nyc-bc-rp-01 0 24 0
1447719780 nyc-bc-rp-02 0 16 0
1447719780 nyc-bc-sg-01 11 21 1900
1447719780 nyc-bc-sg-02 21 22 1791
1447719780 nyc-bc-sg-03 15 22 1714
1447719780 syd-bc-ce-01 22 65 502
1447719780 syd-bc-ce-02 2 51 93
1447719840 chn-bc-ce-01 0 41 2
1447719840 chn-bc-ce-02 0 40 2
1447719840 chn-bc-ce-03 0 32 103
1447719840 chn-bc-sg-01 6 23 745
1447719840 chn-bc-sg-02 10 22 748
1447719840 lon-bc-sg-01 8 21 1808
1447719840 lon-bc-sg-02 9 20 1579
1447719840 tok-bc-ce-01 1 36 358
1447719840 tok-bc-ce-02 1 26 244
1447719840 tok-bc-sg-01 27 25 2265
1447719840 snd-bc-sg-01 5 24 357
1447719840 snd-bc-sg-02 6 23 320
1447719840 bos-bc-ce-03 1 17 1
1447719840 bos-bc-ce-04 1 24 0
1447719840 bos-bc-drp-01 25 56 11823
1447719840 bos-bc-drp-02 24 56 11834
1447719840 bos-bc-rp-01 3 16 61
1447719840 bos-bc-sg-01 15 23 1606
1447719840 bos-bc-sg-02 13 20 1541
1447719840 bos-bc-sg-03 10 20 1427
1447719840 sng-bc-ce-01 1 25 239
1447719840 sng-bc-ce-02 1 26 101
1447719840 sng-bc-sg-01 2 19 243
1447719840 sng-bc-sg-02 12 24 2068
1447719840 kor-bc-ce-01 9 58 212
1447719840 kor-bc-ce-02 2 48 57
1447719840 nyc-bc-ce-05 1 15 4
1447719840 nyc-bc-ce-06 0 30 3
1447719840 nyc-bc-drp-01 0 20 1
1447719840 nyc-bc-drp-02 0 20 2
1447719840 nyc-bc-rp-01 0 24 0
1447719840 nyc-bc-rp-02 0 16 0
1447719840 nyc-bc-sg-01 12 21 1880
1447719840 nyc-bc-sg-02 22 22 1778
1447719840 nyc-bc-sg-03 14 22 1726
1447719840 syd-bc-ce-01 20 65 496
1447719840 syd-bc-ce-02 2 51 80
1447719900 chn-bc-ce-01 1 41 2
1447719900 chn-bc-ce-02 0 40 2
1447719900 chn-bc-ce-03 0 32 101
1447719900 chn-bc-sg-01 6 23 726
1447719900 chn-bc-sg-02 11 22 729
1447719900 lon-bc-sg-01 8 21 1815
1447719900 lon-bc-sg-02 7 20 1576
1447719900 tok-bc-ce-01 1 36 351
1447719900 tok-bc-ce-02 1 26 233
1447719900 tok-bc-sg-01 29 25 2314
1447719900 snd-bc-sg-01 5 24 354
1447719900 snd-bc-sg-02 6 23 324
1447719900 bos-bc-ce-03 1 17 1
1447719900 bos-bc-ce-04 1 24 0
1447719900 bos-bc-drp-01 26 56 11899
1447719900 bos-bc-drp-02 26 56 11844
1447719900 bos-bc-rp-01 3 16 52
1447719900 bos-bc-sg-01 17 23 1643
1447719900 bos-bc-sg-02 13 20 1584
1447719900 bos-bc-sg-03 12 20 1424
1447719900 sng-bc-ce-01 1 25 232
1447719900 sng-bc-ce-02 1 26 109
1447719900 sng-bc-sg-01 2 19 249
1447719900 sng-bc-sg-02 11 24 2082
1447719900 kor-bc-ce-01 8 58 220
1447719900 kor-bc-ce-02 2 49 61
1447719900 nyc-bc-ce-05 1 15 3
1447719900 nyc-bc-ce-06 0 30 3
1447719900 nyc-bc-drp-01 0 20 1
1447719900 nyc-bc-drp-02 0 20 2
1447719900 nyc-bc-rp-01 0 24 0
1447719900 nyc-bc-rp-02 0 16 0
1447719900 nyc-bc-sg-01 12 21 1871
1447719900 nyc-bc-sg-02 24 22 1767
1447719900 nyc-bc-sg-03 12 22 1699
1447719900 syd-bc-ce-01 17 65 484
1447719900 syd-bc-ce-02 2 51 74
1447719960 chn-bc-ce-01 0 41 0
1447719960 chn-bc-ce-02 0 40 0
1447719960 chn-bc-ce-03 0 32 100
1447719960 chn-bc-sg-01 7 23 753
1447719960 chn-bc-sg-02 11 22 742
1447719960 lon-bc-sg-01 8 21 1813
1447719960 lon-bc-sg-02 7 20 1578
1447719960 tok-bc-ce-01 2 36 354
1447719960 tok-bc-ce-02 1 26 220
1447719960 tok-bc-sg-01 30 25 2313
1447719960 snd-bc-sg-01 6 24 348
1447719960 snd-bc-sg-02 6 23 325
1447719960 bos-bc-ce-03 1 17 0
1447719960 bos-bc-ce-04 1 24 0
1447719960 bos-bc-drp-01 25 56 11854
1447719960 bos-bc-drp-02 25 56 11875
1447719960 bos-bc-rp-01 3 16 56
1447719960 bos-bc-sg-01 15 23 1605
1447719960 bos-bc-sg-02 13 20 1578
1447719960 bos-bc-sg-03 10 20 1427
1447719960 sng-bc-ce-01 1 25 254
1447719960 sng-bc-ce-02 1 26 96
1447719960 sng-bc-sg-01 2 19 248
1447719960 sng-bc-sg-02 10 24 2132
1447719960 kor-bc-ce-01 13 58 214
1447719960 kor-bc-ce-02 2 49 61
1447719960 nyc-bc-ce-05 1 15 1
1447719960 nyc-bc-ce-06 0 30 0
1447719960 nyc-bc-drp-01 0 20 1
1447719960 nyc-bc-drp-02 0 20 2
1447719960 nyc-bc-rp-01 0 24 0
1447719960 nyc-bc-rp-02 0 16 0
1447719960 nyc-bc-sg-01 12 21 1909
1447719960 nyc-bc-sg-02 21 22 1799
1447719960 nyc-bc-sg-03 13 22 1707
1447719960 syd-bc-ce-01 20 65 486
1447719960 syd-bc-ce-02 2 51 78
1447720020 chn-bc-ce-01 0 41 0
1447720020 chn-bc-ce-02 1 40 0
1447720020 chn-bc-ce-03 0 32 104
1447720020 chn-bc-sg-01 8 23 769
1447720020 chn-bc-sg-02 11 22 747
1447720020 lon-bc-sg-01 8 21 1819
1447720020 lon-bc-sg-02 9 20 1587
1447720020 tok-bc-ce-01 1 36 367
1447720020 tok-bc-ce-02 1 26 233
1447720020 tok-bc-sg-01 26 25 2335
1447720020 snd-bc-sg-01 6 24 347
1447720020 snd-bc-sg-02 5 23 329
1447720020 bos-bc-ce-03 1 17 0
1447720020 bos-bc-ce-04 1 24 0
1447720020 bos-bc-drp-01 24 56 11912
1447720020 bos-bc-drp-02 24 56 11870
1447720020 bos-bc-rp-01 2 16 53
1447720020 bos-bc-sg-01 16 23 1637
1447720020 bos-bc-sg-02 13 20 1585
1447720020 bos-bc-sg-03 11 20 1430
1447720020 sng-bc-ce-01 1 25 285
1447720020 sng-bc-ce-02 1 26 97
1447720020 sng-bc-sg-01 2 19 248
1447720020 sng-bc-sg-02 11 24 2165
1447720020 kor-bc-ce-01 9 58 217
1447720020 kor-bc-ce-02 1 48 62
1447720020 nyc-bc-ce-05 1 15 1
1447720020 nyc-bc-ce-06 0 30 0
1447720020 nyc-bc-drp-01 0 20 1
1447720020 nyc-bc-drp-02 0 20 1
1447720020 nyc-bc-rp-01 0 24 0
1447720020 nyc-bc-rp-02 0 16 0
1447720020 nyc-bc-sg-01 12 21 1899
1447720020 nyc-bc-sg-02 20 22 1809
1447720020 nyc-bc-sg-03 13 22 1665
1447720020 syd-bc-ce-01 24 66 500
1447720020 syd-bc-ce-02 2 51 85
1447720080 chn-bc-ce-01 0 41 0
1447720080 chn-bc-ce-02 0 40 0
1447720080 chn-bc-ce-03 1 32 117
1447720080 chn-bc-sg-01 8 23 807
1447720080 chn-bc-sg-02 11 22 773
1447720080 lon-bc-sg-01 9 21 1817
1447720080 lon-bc-sg-02 8 20 1563
1447720080 tok-bc-ce-01 1 36 338
1447720080 tok-bc-ce-02 1 26 222
1447720080 tok-bc-sg-01 27 25 2370
1447720080 snd-bc-sg-01 5 24 355
1447720080 snd-bc-sg-02 6 23 330
1447720080 bos-bc-ce-03 1 17 0
1447720080 bos-bc-ce-04 1 24 0
1447720080 bos-bc-drp-01 24 56 11966
1447720080 bos-bc-drp-02 24 56 11955
1447720080 bos-bc-rp-01 2 16 44
1447720080 bos-bc-sg-01 15 23 1630
1447720080 bos-bc-sg-02 14 20 1566
1447720080 bos-bc-sg-03 11 20 1406
1447720080 sng-bc-ce-01 1 25 254
1447720080 sng-bc-ce-02 1 26 97
1447720080 sng-bc-sg-01 2 19 256
1447720080 sng-bc-sg-02 13 25 2161
1447720080 kor-bc-ce-01 11 59 216
1447720080 kor-bc-ce-02 2 49 61
1447720080 nyc-bc-ce-05 1 15 2
1447720080 nyc-bc-ce-06 0 30 1
1447720080 nyc-bc-drp-01 0 20 0
1447720080 nyc-bc-drp-02 0 20 2
1447720080 nyc-bc-rp-01 0 24 0
1447720080 nyc-bc-rp-02 0 16 0
1447720080 nyc-bc-sg-01 13 21 1869
1447720080 nyc-bc-sg-02 20 22 1827
1447720080 nyc-bc-sg-03 13 22 1641
1447720080 syd-bc-ce-01 24 65 500
1447720080 syd-bc-ce-02 2 51 86
1447720140 chn-bc-ce-01 0 41 2
1447720140 chn-bc-ce-02 0 40 2
1447720140 chn-bc-ce-03 0 32 125
1447720140 chn-bc-sg-01 8 23 839
1447720140 chn-bc-sg-02 9 22 801
1447720140 lon-bc-sg-01 8 21 1821
1447720140 lon-bc-sg-02 6 20 1560
1447720140 tok-bc-ce-01 1 36 343
1447720140 tok-bc-ce-02 1 26 212
1447720140 tok-bc-sg-01 29 25 2370
1447720140 snd-bc-sg-01 5 24 354
1447720140 snd-bc-sg-02 6 23 338
1447720140 bos-bc-ce-03 1 17 1
1447720140 bos-bc-ce-04 1 24 0
1447720140 bos-bc-drp-01 24 56 11902
1447720140 bos-bc-drp-02 25 56 11957
1447720140 bos-bc-rp-01 1 16 42
1447720140 bos-bc-sg-01 13 23 1654
1447720140 bos-bc-sg-02 13 20 1557
1447720140 bos-bc-sg-03 12 20 1417
1447720140 sng-bc-ce-01 1 25 263
1447720140 sng-bc-ce-02 1 26 99
1447720140 sng-bc-sg-01 2 19 252
1447720140 sng-bc-sg-02 14 25 2172
1447720140 kor-bc-ce-01 6 58 216
1447720140 kor-bc-ce-02 2 49 59
1447720140 nyc-bc-ce-05 1 15 5
1447720140 nyc-bc-ce-06 0 30 3
1447720140 nyc-bc-drp-01 0 20 1
1447720140 nyc-bc-drp-02 0 20 2
1447720140 nyc-bc-rp-01 0 24 0
1447720140 nyc-bc-rp-02 0 16 0
1447720140 nyc-bc-sg-01 13 21 1869
1447720140 nyc-bc-sg-02 19 22 1797
1447720140 nyc-bc-sg-03 12 22 1656
1447720140 syd-bc-ce-01 26 65 507
1447720140 syd-bc-ce-02 2 51 88
1447720200 chn-bc-ce-01 0 41 2
1447720200 chn-bc-ce-02 0 40 2
1447720200 chn-bc-ce-03 0 32 108
1447720200 chn-bc-sg-01 9 23 836
1447720200 chn-bc-sg-02 9 22 810
1447720200 lon-bc-sg-01 9 21 1811
1447720200 lon-bc-sg-02 8 20 1558
1447720200 tok-bc-ce-01 1 36 358
1447720200 tok-bc-ce-02 1 26 224
1447720200 tok-bc-sg-01 26 25 2380
1447720200 snd-bc-sg-01 6 24 353
1447720200 snd-bc-sg-02 5 23 339
1447720200 bos-bc-ce-03 1 17 1
1447720200 bos-bc-ce-04 1 24 0
1447720200 bos-bc-drp-01 28 56 12069
